Year,Month,Day,Full-Date,Fighter,Color,Country,Winner,TitleBout,WeightClass,Gender,NumberRounds,Avg-SSL,Avg-SSP,Avg-SA,Avg-TDL,Avg-TDP,Stance,Height,Reach,Weight,Age,Finish,Details,F-Round,F-RoundTime,Fight-Secs,Wins-DM,Wins-DS,Wins-DU,Wins-KO,Wins-S,Wins-TKOS,Wins-T
2021,7,10,2021710,Tai Tuivasa,Red,USA,1,FALSE,Heavyweight,MALE,3,4.48,0.5,0,0,0,Southpaw,187.96,190.5,264,28,KO/TKO,Punch,1,67,67,0,0,1,4,0,0,5
2021,7,10,2021710,Irene Aldana,Red,USA,1,FALSE,Women's Bantamweight,FEMALE,3,5.61,0.39,0.1,0.22,0.5,Orthodox,175.26,172.72,135,33,KO/TKO,Punches,1,275,275,0,1,2,1,1,0,5
2021,7,10,2021710,Sean O'Malley,Red,USA,1,FALSE,Bantamweight,MALE,3,8.25,0.62,0.6,0.63,0.5,Switch,180.34,182.88,135,26,KO/TKO,Punches,3,273,873,0,0,2,4,0,0,6
2021,7,10,2021710,Carlos Condit,Red,USA,0,FALSE,Welterweight,MALE,3,3.66,0.39,1,0.59,0.46,Orthodox,187.96,190.5,170,37,U-DEC,,3,300,900,0,1,3,6,4,0,14
2021,7,10,2021710,Niko Price,Red,USA,0,FALSE,Welterweight,MALE,3,5.29,0.41,0.9,0.75,0.2,Orthodox,182.88,193.04,170,31,U-DEC,,3,300,900,0,0,0,4,2,0,6
2021,7,10,2021710,Ryan Hall,Red,USA,0,FALSE,Featherweight,MALE,3,2.3,0.44,0.9,0.29,0.11,Southpaw,177.8,177.8,145,36,KO/TKO,Punches,1,287,287,0,0,3,0,1,0,4
2021,7,10,2021710,Trevin Giles,Red,USA,0,FALSE,Middleweight,MALE,3,3.14,0.54,0.3,1.27,0.8,Orthodox,182.88,187.96,185,28,KO/TKO,Punch,2,101,401,0,1,1,3,0,0,5
2021,7,10,2021710,Jennifer Maia,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,3.8,0.38,0.1,0.29,0.5,Orthodox,162.56,162.56,125,32,U-DEC,,3,300,900,0,0,2,0,1,0,3
2021,7,10,2021710,Omari Akhmedov,Red,USA,0,FALSE,Middleweight,MALE,3,2.97,0.34,0.2,2.58,0.45,Orthodox,182.88,185.42,185,33,S-DEC,,3,300,900,0,1,5,2,1,0,9
2021,7,10,2021710,Zhalgas Zhumagulov,Red,USA,1,FALSE,Flyweight,MALE,3,4.21,0.49,0.5,1.4,0.21,Switch,162.56,167.64,125,32,SUB,Guillotine Choke,1,122,122,0,0,0,0,0,0,0
2021,6,26,2021626,Ciryl Gane,Red,USA,1,FALSE,Heavyweight,MALE,5,5.04,0.55,0.5,1.13,0.26,Orthodox,193.04,205.74,245,31,U-DEC,,5,300,1500,0,0,2,1,2,0,5
2021,6,26,2021626,Tanner Boser,Red,USA,1,FALSE,Heavyweight,MALE,3,4.21,0.52,0,0,0,Orthodox,187.96,190.5,255,29,KO/TKO,Punch,2,151,451,0,0,1,2,0,0,3
2021,6,26,2021626,Raoni Barcelos,Red,USA,0,FALSE,Bantamweight,MALE,3,5.59,0.52,0.7,2.23,0.56,Orthodox,170.18,170.18,135,34,M-DEC,,3,300,900,0,0,2,2,1,0,5
2021,6,26,2021626,Tim Means,Red,USA,1,FALSE,Welterweight,MALE,3,5.16,0.48,0.2,0.92,0.41,Orthodox,187.96,190.5,170,37,U-DEC,,3,300,900,0,1,5,5,2,0,13
2021,6,26,2021626,Renato Moicano,Red,USA,1,FALSE,Lightweight,MALE,3,5.4,0.46,0.6,1.28,0.53,Orthodox,180.34,182.88,155,32,SUB,Rear Naked Choke,2,274,574,0,2,1,0,3,0,6
2021,6,26,2021626,Kennedy Nzechukwu,Red,USA,1,FALSE,Light Heavyweight,MALE,3,5.38,0.43,0,0,0,Southpaw,195.58,210.82,205,29,KO/TKO,Punches,3,20,620,0,1,1,2,0,0,4
2021,6,26,2021626,Shavkat Rakhmonov,Red,USA,1,FALSE,Welterweight,MALE,3,2.79,0.52,3.2,0,0,Orthodox,185.42,195.58,170,26,SUB,Rear Naked Choke,2,130,430,0,0,0,0,1,0,1
2021,6,26,2021626,Warlley Alves,Red,USA,0,FALSE,Welterweight,MALE,3,3.09,0.47,1,1.48,0.54,Orthodox,180.34,182.88,170,30,KO/TKO,Punch,2,30,330,0,0,2,3,3,0,8
2021,6,26,2021626,Marcin Prachnio,Red,USA,1,FALSE,Light Heavyweight,MALE,3,5.4,0.47,0,0,0,Orthodox,190.5,187.96,205,32,KO/TKO,Kick,2,56,356,0,0,1,0,0,0,1
2021,6,26,2021626,Julia Avila,Red,USA,1,FALSE,Women's Bantamweight,FEMALE,3,3.1,0.41,0,0.49,0.5,Orthodox,170.18,172.72,135,33,SUB,Rear Naked Choke,3,259,859,0,0,1,1,0,0,2
2021,6,26,2021626,Charles Rosa,Red,USA,1,FALSE,Featherweight,MALE,3,3.11,0.37,1,1.76,0.32,Switch,175.26,175.26,145,34,S-DEC,,3,300,900,0,1,1,0,2,0,4
2021,6,26,2021626,Yancy Medeiros,Red,USA,0,FALSE,Lightweight,MALE,3,4.05,0.35,0.5,0.12,0.25,Orthodox,177.8,190.5,155,33,U-DEC,,3,300,900,0,1,1,3,3,0,8
2021,6,19,2021619,Chan Sung Jung,Red,USA,1,FALSE,Featherweight,MALE,5,4.07,0.43,0.7,0.82,0.47,Orthodox,170.18,182.88,145,34,U-DEC,,5,300,1500,0,0,0,4,2,0,6
2021,6,19,2021619,Aleksei Oleinik,Red,USA,0,FALSE,Heavyweight,MALE,3,3.55,0.5,2.2,2.16,0.46,Orthodox,187.96,203.2,240,43,U-DEC,,3,300,900,0,1,0,1,6,0,8
2021,6,19,2021619,Marlon Vera,Red,USA,1,FALSE,Bantamweight,MALE,3,3.91,0.5,1.3,0.88,0.42,Switch,172.72,177.8,135,28,U-DEC,,3,300,900,0,0,1,5,4,0,10
2021,6,19,2021619,Julian Erosa,Red,USA,0,FALSE,Featherweight,MALE,3,5.1,0.47,0.9,1.29,0.54,Southpaw,185.42,187.96,145,31,KO/TKO,Punch,1,97,97,0,1,0,2,1,0,4
2021,6,19,2021619,Wellington Turman,Red,USA,0,FALSE,Middleweight,MALE,3,2.44,0.42,0.8,2.31,0.22,Orthodox,182.88,182.88,185,24,KO/TKO,Punches,1,285,285,0,0,1,0,0,0,1
2021,6,19,2021619,Matt Brown,Red,USA,1,FALSE,Welterweight,MALE,3,3.68,0.54,1.4,1.52,0.44,Orthodox,182.88,190.5,170,40,KO/TKO,Punch,2,182,482,0,0,2,11,2,0,15
2021,6,19,2021619,Aleksa Camur,Red,USA,0,FALSE,Light Heavyweight,MALE,3,4.78,0.59,0,0.59,0.25,Orthodox,185.42,187.96,205,25,S-DEC,,3,300,900,0,0,1,1,0,0,2
2021,6,19,2021619,Kanako Murata,Red,USA,0,FALSE,Women's Strawweight,FEMALE,3,2.08,0.59,1.2,2.4,0.4,Orthodox,154.94,157.48,115,27,KO/TKO,,2,300,600,0,0,1,0,0,0,1
2021,6,19,2021619,Khaos Williams,Red,USA,1,FALSE,Welterweight,MALE,3,5.2,0.38,0,0,0,Orthodox,182.88,195.58,170,27,U-DEC,,3,300,900,0,0,0,2,0,0,2
2021,6,19,2021619,Josh Parisian,Red,USA,1,FALSE,Heavyweight,MALE,3,6.53,0.5,0.4,0.43,0.14,Orthodox,193.04,200.66,265,31,S-DEC,,3,300,900,0,0,0,2,0,0,2
2021,6,19,2021619,Joaquim Silva,Red,USA,0,FALSE,Lightweight,MALE,3,3.9,0.37,0.7,0.23,0.5,Southpaw,172.72,175.26,155,32,KO/TKO,Punches,1,37,37,0,2,0,2,0,0,4
2021,6,19,2021619,Casey O'Neill,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,5.56,0.6,2.1,3.47,0.62,Orthodox,167.64,175.26,125,23,SUB,Rear Naked Choke,3,174,774,0,0,0,1,0,0,1
2021,6,12,2021612,Israel Adesanya,Red,USA,1,TRUE,Middleweight,MALE,5,3.94,0.5,0.2,0,0,Switch,193.04,203.2,185,31,U-DEC,,5,300,1500,0,1,4,4,0,0,9
2021,6,12,2021612,Deiveson Figueiredo,Red,USA,0,TRUE,Flyweight,MALE,5,3.24,0.56,2.1,1.54,0.52,Orthodox,165.1,172.72,125,33,SUB,Rear Naked Choke,3,146,746,0,1,1,4,3,0,9
2021,6,12,2021612,Leon Edwards,Red,USA,1,FALSE,Welterweight,MALE,3,2.62,0.49,0.3,1.48,0.35,Southpaw,187.96,187.96,170,29,U-DEC,,5,300,1500,0,1,6,2,1,0,10
2021,6,12,2021612,Demian Maia,Red,USA,0,FALSE,Welterweight,MALE,3,1.8,0.43,1,2.49,0.24,Southpaw,185.42,182.88,170,43,U-DEC,,3,300,900,1,1,8,1,11,0,22
2021,6,12,2021612,Paul Craig,Red,USA,1,FALSE,Light Heavyweight,MALE,3,2.59,0.51,1.9,2.06,0.25,Orthodox,190.5,193.04,205,33,KO/TKO,Punches,1,119,119,0,0,0,1,5,0,6
2021,6,12,2021612,Drew Dober,Red,USA,0,FALSE,Lightweight,MALE,3,4.38,0.4,0.1,0.82,0.18,Southpaw,172.72,177.8,155,32,U-DEC,,3,300,900,0,0,3,6,1,0,10
2021,6,12,2021612,Eryk Anders,Red,USA,1,FALSE,Light Heavyweight,MALE,3,3.2,0.47,0.1,1.47,0.32,Southpaw,185.42,190.5,185,34,U-DEC,,3,300,900,0,1,1,3,0,0,5
2021,6,12,2021612,Lauren Murphy,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,3.95,0.4,0.1,1.16,0.34,Orthodox,165.1,170.18,125,37,S-DEC,,3,300,900,0,2,1,2,1,0,6
2021,6,12,2021612,Movsar Evloev,Red,USA,1,FALSE,Featherweight,MALE,3,4.32,0.44,0.4,4,0.47,Orthodox,170.18,182.88,145,27,U-DEC,,3,300,900,0,1,3,0,0,0,4
2021,6,12,2021612,Pannie Kianzad,Red,USA,1,FALSE,Women's Bantamweight,FEMALE,3,5.71,0.49,0.2,0.18,0.14,Orthodox,170.18,167.64,135,29,U-DEC,,3,300,900,0,0,3,0,0,0,3
2021,6,12,2021612,Matt Frevola,Red,USA,0,FALSE,Lightweight,MALE,3,2.73,0.37,1.1,2.58,0.37,Orthodox,175.26,180.34,155,31,KO/TKO,Punch,1,7,7,0,1,1,0,1,0,3
2021,6,12,2021612,Chase Hooper,Red,USA,0,FALSE,Featherweight,MALE,3,3.87,0.46,2.2,0.96,0.18,Southpaw,185.42,187.96,145,21,U-DEC,,3,300,900,0,0,1,1,1,0,3
2021,6,12,2021612,Fares Ziam,Red,USA,1,FALSE,Lightweight,MALE,3,2.13,0.39,0,0.33,0.11,Orthodox,185.42,190.5,155,24,M-DEC,,3,300,900,0,0,1,0,0,0,1
2021,6,12,2021612,Carlos Felipe,Red,USA,1,FALSE,Heavyweight,MALE,3,4.88,0.46,0,0,0,Orthodox,182.88,190.5,245,26,S-DEC,,3,300,900,0,1,1,0,0,0,2
2021,6,5,202165,Jairzinho Rozenstruik,Red,USA,1,FALSE,Heavyweight,MALE,5,3.15,0.49,0,0,0,Orthodox,187.96,198.12,242,33,KO/TKO,Punches,1,299,299,0,0,0,5,0,0,5
2021,6,5,202165,Walt Harris,Red,USA,0,FALSE,Heavyweight,MALE,3,3.05,0.39,0.1,0.29,0.28,Southpaw,195.58,195.58,250,37,KO/TKO,Punches,1,246,246,0,0,0,6,0,0,6
2021,6,5,202165,Roman Dolidze,Red,USA,1,FALSE,Middleweight,MALE,3,2.36,0.48,1.5,2.74,0.52,Orthodox,187.96,193.04,205,32,U-DEC,,3,300,900,0,1,0,1,0,0,2
2021,6,5,202165,Santiago Ponzinibbio,Red,USA,1,FALSE,Welterweight,MALE,3,4.65,0.4,0,0.46,0.36,Orthodox,182.88,185.42,170,34,U-DEC,,3,300,900,0,0,4,5,0,0,9
2021,6,5,202165,Dusko Todorovic,Red,USA,0,FALSE,Middleweight,MALE,3,5.71,0.54,0,0.35,0.05,Orthodox,185.42,187.96,185,27,U-DEC,,3,300,900,0,0,1,1,0,0,2
2021,6,5,202165,Montana De La Rosa,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,2.87,0.37,1.1,2.25,0.31,Orthodox,170.18,172.72,125,26,KO/TKO,Punches,2,267,567,0,0,1,0,3,0,4
2021,6,5,202165,Tanner Boser,Red,USA,0,FALSE,Heavyweight,MALE,3,4.21,0.52,0,0,0,Orthodox,187.96,190.5,255,29,S-DEC,,3,300,900,0,0,1,2,0,0,3
2021,6,5,202165,Francisco Trinaldo,Red,USA,0,FALSE,Welterweight,MALE,3,3.08,0.43,0.5,1.03,0.45,Southpaw,175.26,177.8,155,42,U-DEC,,3,300,900,0,1,8,5,2,0,16
2021,6,5,202165,Makwan Amirkhani,Red,USA,0,FALSE,Featherweight,MALE,3,1.4,0.43,1.1,3.61,0.4,Southpaw,177.8,182.88,145,32,U-DEC,,3,300,900,0,1,1,1,3,0,6
2021,6,5,202165,Manon Fiorot,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,8,0.5,0,1.75,1,Orthodox,170.18,165.1,125,31,KO/TKO,Punches,2,180,480,0,0,0,1,0,0,1
2021,6,5,202165,Sean Woodson,Red,USA,1,FALSE,Featherweight,MALE,3,5.27,0.43,0.6,0,0,Orthodox,187.96,198.12,145,28,S-DEC,,3,300,900,0,0,1,1,0,0,2
2021,6,5,202165,Claudio Puelles,Red,USA,1,FALSE,Lightweight,MALE,3,1.76,0.47,0.9,3.35,0.47,Southpaw,177.8,182.88,155,25,U-DEC,,3,300,900,0,0,1,0,1,0,2
2021,5,22,2021522,Rob Font,Red,USA,1,FALSE,Bantamweight,MALE,5,5.58,0.43,0.6,1.2,0.4,Orthodox,172.72,180.34,135,33,U-DEC,,NI,NI,NI,0,0,2,5,1,0,8
2021,5,22,2021522,Yan Xiaonan,Red,USA,0,FALSE,Women's Strawweight,FEMALE,3,5.95,0.42,0,0.92,0.75,Orthodox,165.1,160.02,115,31,KO/TKO,,NI,NI,NI,0,0,6,0,0,0,6
2021,5,22,2021522,Justin Tafa,Red,USA,0,FALSE,Heavyweight,MALE,3,5.15,0.55,0,0,0,Southpaw,182.88,187.96,264,27,U-DEC,,NI,NI,NI,0,0,0,1,0,0,1
2021,5,22,2021522,Felicia Spencer,Red,USA,0,FALSE,Women's Featherweight,FEMALE,3,3.05,0.44,0.2,0.48,0.1,Orthodox,167.64,172.72,145,30,S-DEC,,NI,NI,NI,0,0,0,1,1,0,2
2021,5,22,2021522,Ricardo Ramos,Red,USA,1,FALSE,Featherweight,MALE,3,3.1,0.41,0.7,3.08,0.58,Orthodox,175.26,182.88,145,25,U-DEC,,NI,NI,NI,0,1,2,1,1,0,5
2021,5,22,2021522,Jack Hermansson,Red,USA,1,FALSE,Middleweight,MALE,3,4.86,0.45,0.6,2.09,0.36,Orthodox,185.42,195.58,185,32,U-DEC,,NI,NI,NI,0,0,2,3,3,0,8
2021,5,22,2021522,Ben Rothwell,Red,USA,1,FALSE,Heavyweight,MALE,3,3.71,0.42,0.4,0.68,0.35,Orthodox,193.04,198.12,265,39,SUB,,NI,NI,NI,0,2,2,9,2,0,15
2021,5,22,2021522,Court McGee,Red,USA,1,FALSE,Welterweight,MALE,3,4.76,0.36,0.4,1.68,0.23,Orthodox,180.34,190.5,170,36,U-DEC,,NI,NI,NI,0,1,5,0,2,0,8
2021,5,22,2021522,Bruno Silva,Red,USA,1,FALSE,Flyweight,MALE,3,2.98,0.46,0,2.89,0.31,Orthodox,162.56,165.1,125,31,KO/TKO,,NI,NI,NI,0,0,0,1,0,0,1
2021,5,22,2021522,Josh Culibao,Red,USA,1,FALSE,Featherweight,MALE,3,2.92,0.43,0.4,0,0,Orthodox,177.8,185.42,145,26,U-DEC,,NI,NI,NI,0,0,0,0,0,0,0
2021,5,22,2021522,David Dvorak,Red,USA,1,FALSE,Flyweight,MALE,3,4.46,0.46,0.5,0,0,Orthodox,165.1,172.72,125,28,SUB,,NI,NI,NI,0,0,2,0,0,0,2
2021,5,22,2021522,Rafael Alves,Red,USA,0,FALSE,Lightweight,MALE,3,2.01,0.46,1.3,0,0,Orthodox,172.72,172.72,155,30,U-DEC,,NI,NI,NI,0,0,0,0,1,0,1
2021,5,15,2021515,Charles Oliveira,Red,USA,1,TRUE,Lightweight,MALE,5,3.26,0.52,2.7,2.64,0.44,Orthodox,177.8,187.96,155,31,KO/TKO,,NI,NI,NI,0,0,2,2,14,0,18
2021,5,15,2021515,Tony Ferguson,Red,USA,0,FALSE,Lightweight,MALE,3,5.15,0.45,1.1,0.42,0.42,Orthodox,180.34,193.04,155,37,U-DEC,,NI,NI,NI,0,1,3,5,6,0,15
2021,5,15,2021515,Matt Schnell,Red,USA,0,FALSE,Bantamweight,MALE,3,4.23,0.38,1,0.39,0.33,Orthodox,172.72,177.8,125,31,U-DEC,,NI,NI,NI,0,2,1,0,2,0,5
2021,5,15,2021515,Katlyn Chookagian,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,4.57,0.35,0.4,0.25,0.15,Orthodox,175.26,172.72,125,32,U-DEC,,NI,NI,NI,0,1,7,0,0,0,8
2021,5,15,2021515,Shane Burgos,Red,USA,0,FALSE,Featherweight,MALE,3,7.29,0.49,0.1,0.27,1,Orthodox,180.34,190.5,145,30,KO/TKO,,NI,NI,NI,0,1,2,2,1,0,6
2021,5,15,2021515,Jacare Souza,Red,USA,0,FALSE,Middleweight,MALE,3,2.53,0.47,1.3,2.57,0.39,Orthodox,185.42,182.88,185,41,SUB,,NI,NI,NI,0,0,4,5,10,0,19
2021,5,15,2021515,Lando Vannata,Red,USA,1,FALSE,Featherweight,MALE,3,4.67,0.44,0.3,1.12,0.4,Orthodox,175.26,180.34,155,29,S-DEC,,NI,NI,NI,0,0,1,1,1,0,3
2021,5,15,2021515,Jordan Wright,Red,USA,1,FALSE,Middleweight,MALE,3,7.13,0.6,0,0,0,Orthodox,187.96,195.58,205,29,KO/TKO,,NI,NI,NI,0,0,0,1,0,0,1
2021,5,15,2021515,Andrea Lee,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,5.48,0.5,0.9,1.95,0.52,Orthodox,167.64,175.26,125,32,SUB,,NI,NI,NI,0,0,3,0,0,0,3
2021,5,15,2021515,Gina Mazany,Red,USA,0,FALSE,Women's Flyweight,FEMALE,3,3.43,0.49,0.3,4.7,0.58,Southpaw,167.64,172.72,125,32,KO/TKO,,NI,NI,NI,0,0,1,1,0,0,2
2021,5,15,2021515,Kevin Aguilar,Red,USA,0,FALSE,Featherweight,MALE,3,3.96,0.4,0,0.16,0.16,Orthodox,170.18,185.42,155,32,U-DEC,,NI,NI,NI,0,1,2,0,0,0,3
2021,5,15,2021515,Christos Giagos,Red,USA,1,FALSE,Lightweight,MALE,3,2.93,0.41,0.5,3.38,0.41,Orthodox,177.8,180.34,155,31,SUB,,NI,NI,NI,0,0,3,0,1,0,4
2021,5,8,202158,Marina Rodriguez,Red,USA,1,FALSE,Women's Flyweight,FEMALE,5,4.89,0.48,0.1,0.28,0.33,Orthodox,167.64,165.1,115,34,U-DEC,,NI,NI,NI,0,0,2,2,0,0,4
2021,5,8,202158,Donald Cerrone,Red,USA,0,FALSE,Welterweight,MALE,3,4.43,0.46,1.2,1.18,0.33,Orthodox,185.42,185.42,170,38,KO/TKO,,NI,NI,NI,0,0,9,10,10,0,29
2021,5,8,202158,Neil Magny,Red,USA,1,FALSE,Welterweight,MALE,3,3.67,0.46,0.3,2.44,0.42,Orthodox,190.5,203.2,170,33,U-DEC,,NI,NI,NI,0,1,10,5,1,0,17
2021,5,8,202158,Maurice Greene,Red,USA,0,FALSE,Heavyweight,MALE,3,3.28,0.45,0.4,0,0,Orthodox,200.66,203.2,258,34,U-DEC,,NI,NI,NI,0,1,0,1,2,0,4
2021,5,8,202158,Diego Ferreira,Red,USA,0,FALSE,Lightweight,MALE,3,4.7,0.37,0.8,0.81,0.24,Orthodox,175.26,187.96,155,36,KO/TKO,,NI,NI,NI,0,0,3,3,2,0,8
2021,5,8,202158,Phil Hawes,Red,USA,1,FALSE,Middleweight,MALE,3,3.44,0.58,0.4,2.7,0.38,Orthodox,182.88,195.58,185,32,U-DEC,,NI,NI,NI,1,0,0,2,0,0,3
2021,5,8,202158,Ludovit Klein,Red,USA,0,FALSE,Featherweight,MALE,3,3.32,0.54,0,3.69,0.57,Southpaw,170.18,182.88,145,26,U-DEC,,NI,NI,NI,0,0,0,1,0,0,1
2021,5,8,202158,Junyong Park,Red,USA,1,FALSE,Middleweight,MALE,3,4.37,0.47,0.6,3.02,0.57,Orthodox,177.8,185.42,185,30,M-DEC,,NI,NI,NI,0,0,2,0,0,0,2
2021,5,8,202158,Christian Aguilera,Red,USA,0,FALSE,Welterweight,MALE,3,2.54,0.37,0,0,0,Switch,175.26,182.88,170,29,SUB,,NI,NI,NI,0,0,0,1,0,0,1
2021,5,1,202151,Dominick Reyes,Red,USA,0,FALSE,Light Heavyweight,MALE,5,4.77,0.5,0.4,0.36,0.28,Southpaw,193.04,195.58,205,31,KO/TKO,,NI,NI,NI,0,1,1,3,1,0,6
2021,5,1,202151,Giga Chikadze,Red,USA,1,FALSE,Featherweight,MALE,3,3.55,0.44,0,0.38,0.33,Orthodox,182.88,187.96,145,32,KO/TKO,,NI,NI,NI,0,2,2,1,0,0,5
2021,5,1,202151,Sean Strickland,Red,USA,1,FALSE,Middleweight,MALE,3,5.14,0.39,0.4,1.14,0.6,Orthodox,185.42,193.04,185,30,U-DEC,,NI,NI,NI,0,2,3,3,1,0,9
2021,5,1,202151,Merab Dvalishvili,Red,USA,1,FALSE,Bantamweight,MALE,3,4.02,0.39,0.4,7.38,0.43,Orthodox,167.64,172.72,135,30,U-DEC,,NI,NI,NI,0,0,5,0,0,0,5
2021,5,1,202151,Randa Markos,Red,USA,0,FALSE,Women's Strawweight,FEMALE,3,2.87,0.42,0.2,1.2,0.28,Orthodox,162.56,160.02,115,35,DQ,,NI,NI,NI,0,2,3,0,1,0,6
2021,5,1,202151,Kai Kamaka,Red,USA,0,FALSE,Featherweight,MALE,3,5.63,0.56,0.4,2.66,0.77,Orthodox,170.18,175.26,145,26,S-DEC,,NI,NI,NI,0,0,1,0,0,0,1
2021,5,1,202151,Poliana Botelho,Red,USA,0,FALSE,Women's Flyweight,FEMALE,3,2.83,0.57,0,0.92,0.57,Orthodox,172.72,170.18,115,32,S-DEC,,NI,NI,NI,0,0,2,1,0,0,3
2021,5,1,202151,Loma Lookboonmee,Red,USA,1,FALSE,Women's Strawweight,FEMALE,3,5.27,0.58,0,1.5,0.37,Orthodox,154.94,154.94,115,25,U-DEC,,NI,NI,NI,0,1,1,0,0,0,2
2021,5,1,202151,Andreas Michailidis,Red,USA,1,FALSE,Middleweight,MALE,3,4.8,0.52,0,0.75,0.5,Orthodox,182.88,193.04,185,32,U-DEC,,NI,NI,NI,0,0,0,0,0,0,0
2021,5,1,202151,Luke Sanders,Red,USA,0,FALSE,Featherweight,MALE,3,6.61,0.52,0.2,0.71,0.3,Southpaw,167.64,170.18,135,35,U-DEC,,NI,NI,NI,0,0,1,2,1,0,4
2021,4,24,2021424,Kamaru Usman,Red,USA,1,TRUE,Welterweight,MALE,5,4.63,0.54,0.1,3.27,0.48,Switch,182.88,193.04,170,33,KO/TKO,,NI,NI,NI,0,0,9,3,1,0,13
2021,4,24,2021424,Zhang Weili,Red,USA,0,TRUE,Women's Strawweight,FEMALE,5,6.36,0.45,0.5,1.24,0.23,Switch,162.56,160.02,115,31,KO/TKO,,NI,NI,NI,0,1,2,1,1,0,5
2021,4,24,2021424,Valentina Shevchenko,Red,USA,1,TRUE,Women's Flyweight,FEMALE,5,3.02,0.51,0.4,2.64,0.63,Southpaw,165.1,167.64,125,33,KO/TKO,,NI,NI,NI,0,1,4,2,2,0,9
2021,4,24,2021424,Uriah Hall,Red,USA,1,FALSE,Middleweight,MALE,3,3.34,0.51,0.2,0.67,0.38,Orthodox,182.88,200.66,185,36,KO/TKO,,NI,NI,NI,0,1,1,7,0,0,9
2021,4,24,2021424,Anthony Smith,Red,USA,1,FALSE,Light Heavyweight,MALE,3,3,0.47,0.7,0.47,0.28,Orthodox,193.04,193.04,205,32,KO/TKO,,NI,NI,NI,0,0,1,6,4,0,11
2021,4,24,2021424,Alex Oliveira,Red,USA,0,FALSE,Welterweight,MALE,3,2.86,0.5,0.6,2.37,0.37,Orthodox,180.34,193.04,170,33,SUB,,NI,NI,NI,0,1,3,4,3,0,11
2021,4,24,2021424,Dwight Grant,Red,USA,1,FALSE,Welterweight,MALE,3,3.36,0.36,0,0.5,1,Switch,185.42,193.04,170,36,S-DEC,,NI,NI,NI,0,1,0,2,0,0,3
2021,4,24,2021424,Karl Roberson,Red,USA,0,FALSE,Middleweight,MALE,3,2.87,0.51,0.7,0.92,0.57,Southpaw,185.42,187.96,185,30,SUB,,NI,NI,NI,0,1,1,1,2,0,5
2021,4,24,2021424,Pat Sabatini,Red,USA,1,FALSE,Featherweight,MALE,3,1.73,0.57,1,1,0.2,Orthodox,172.72,177.8,145,30,U-DEC,,NI,NI,NI,0,0,0,0,0,0,0
2021,4,24,2021424,Danaa Batgerel,Red,USA,1,FALSE,Bantamweight,MALE,3,5.78,0.39,0,0,0,Orthodox,170.18,177.8,135,31,KO/TKO,,NI,NI,NI,0,0,0,1,0,0,1
2021,4,24,2021424,Kazula Vargas,Red,USA,1,FALSE,Lightweight,MALE,3,3.85,0.53,0.4,0.44,0.25,Southpaw,172.72,180.34,155,35,U-DEC,,NI,NI,NI,0,0,0,0,0,0,0
2021,4,24,2021424,Aori Qileng,Red,USA,0,FALSE,Flyweight,MALE,3,7.73,0.44,0,3,0.75,Orthodox,170.18,175.26,125,27,U-DEC,,NI,NI,NI,0,0,0,0,0,0,0
2021,4,24,2021424,Na Liang,Red,USA,0,FALSE,Women's Strawweight,FEMALE,3,2.94,0.7,2.3,6.96,0.75,Orthodox,165.1,170.18,115,24,KO/TKO,,NI,NI,NI,0,0,0,0,0,0,0
2021,4,17,2021417,Robert Whittaker,Red,USA,1,FALSE,Middleweight,MALE,5,4.68,0.41,0,0.64,0.34,Orthodox,182.88,185.42,185,30,U-DEC,,NI,NI,NI,0,1,7,5,0,0,13
2021,4,17,2021417,Andrei Arlovski,Red,USA,1,FALSE,Heavyweight,MALE,3,3.62,0.44,0.2,0.45,0.36,Orthodox,190.5,195.58,240,42,U-DEC,,NI,NI,NI,0,1,7,11,2,0,21
2021,4,17,2021417,Abdul Razak Alhassan,Red,USA,0,FALSE,Middleweight,MALE,3,3.71,0.47,0,0.53,0.28,Orthodox,177.8,185.42,170,35,U-DEC,,NI,NI,NI,0,0,0,4,0,0,4
2021,4,17,2021417,Tracy Cortez,Red,USA,1,FALSE,Women's Flyweight,FEMALE,3,3.85,0.55,0.2,3,0.46,Orthodox,165.1,165.1,135,27,S-DEC,,NI,NI,NI,0,0,3,0,0,0,3
2021,4,17,2021417,Luis Pena,Red,USA,1,FALSE,Lightweight,MALE,3,3.66,0.46,1.2,1.17,0.33,Southpaw,190.5,190.5,155,27,S-DEC,,NI,NI,NI,0,0,2,1,1,0,4
2021,4,17,2021417,Alexandr Romanov,Red,USA,1,FALSE,Heavyweight,MALE,3,3.68,0.44,1.8,4.75,0.61,Southpaw,187.96,190.5,262,30,S-DEC,,NI,NI,NI,0,0,0,0,2,0,2
2021,4,17,2021417,Jessica Penne,Red,USA,1,FALSE,Women's Strawweight,FEMALE,3,2.4,0.33,0.6,1.5,0.23,Orthodox,165.1,170.18,115,38,S-DEC,,NI,NI,NI,0,1,0,1,2,0,4
